Row,ProductID,TransactionDate,User,Price,Units,Discount,DepartureDate
996,5,1720473418000,47,239.21,6,0.43,1717279835000
997,10,1715717995000,23,24.57,6,0.42,1721951595000
1,4,1717567693000,264,24.34,5,0.69,1719183846000
2,4,1715331744000,181,176.83,2,0.4,1721368081000
3,1,1715665312000,190,133.02,10,0.75,1719717391000
4,2,1720568945000,241,151.69,8,0.04,1719867556000
5,10,1720827251000,229,118.62,5,0.34,1721889016000
6,7,1715410044000,283,231.25,1,0.39,1718471891000
7,3,1720947355000,73,82.44,9,0.26,1717842594000
8,7,1716973333000,263,51.79,1,0.57,1721310806000
9,6,1717523557000,236,198.18,4,0.14,1721188120000
10,6,1716501201000,69,190.88,1,0.94,1721034212000
11,8,1714535253000,62,262.74,9,0.97,1719803987000
12,2,1716178063000,184,250.76,2,0.14,1720648119000
13,3,1720883046000,119,185.28,4,0.86,1719462927000
14,4,1717013508000,83,215.73,5,0.65,1719164677000
15,1,1717852387000,228,11.37,3,0.71,1717454245000
16,4,1717848921000,84,169.32,4,0.88,1721519791000
17,3,1716173097000,271,157.28,7,0.81,1721324530000
18,8,1721829123000,82,282.43,10,0.74,1719333353000
19,1,1717754447000,297,92.85,9,0.87,1718539389000
20,4,1716674237000,11,178.08,10,0.58,1719485146000
21,1,1718195253000,214,179.27,6,0.91,1720008500000
22,8,1717066688000,105,55.03,9,0.89,1717831210000
23,4,1716106479000,230,91.76,6,0.99,1719246837000
24,8,1715086617000,237,89.55,9,0.91,1719694679000
25,7,1718729803000,8,71.93,2,0.5,1720032610000
26,8,1716904726000,3,185.81,2,0.39,1718355957000
27,7,1715292267000,70,109.83,7,0.9,1718717728000
28,5,1716025426000,142,188.64,3,0.1,1718702124000
29,7,1720567493000,104,262.79,9,0.65,1720175967000
30,1,1714757286000,45,186.5,8,0.15,1718333954000
31,4,1716631732000,296,134.11,9,0.1,1717829805000
32,3,1718984124000,150,109.25,2,0.21,1718396151000
33,2,1718103596000,40,120.59,8,0.32,1721275516000
34,7,1721395405000,70,294.01,8,0.38,1718570995000
35,9,1721868775000,249,260.47,5,0.54,1719718078000
36,10,1719292308000,67,283.87,8,0.32,1718217776000
37,6,1719140961000,264,18.34,6,0.82,1719208261000
38,2,1715952866000,241,118.24,7,0.93,1718907089000
39,3,1721984124000,208,83.98,5,0.87,1720504117000
40,8,1716467974000,203,235.35,3,0.69,1719253813000
41,10,1718180822000,291,219.84,7,0.1,1717357627000
42,1,1715347396000,67,160.18,10,0.28,1718627995000
43,7,1715199382000,146,51.77,10,0.7,1717702523000
44,1,1719746081000,233,284.26,7,0.84,1719097177000
45,8,1718248281000,86,261.7,1,0.62,1720156564000
46,4,1719491020000,184,262.37,4,0.7,1721778050000
47,7,1717510292000,132,138.8,9,0.21,1718080043000
48,6,1721250988000,151,144.21,3,0.32,1721071148000
49,9,1715273842000,226,176.8,4,0.07,1720674416000
50,8,1716677139000,161,119.17,7,0.95,1721952120000
51,7,1717494952000,128,146.65,1,0.36,1718118038000
52,3,1719929537000,69,250.81,1,0.16,1721731797000
53,10,1717378354000,165,296.27,4,0.04,1720156669000
54,9,1717379767000,276,179.2,1,0.97,1720116574000
55,8,1722344205000,94,178.4,10,0.18,1717889226000
56,9,1719248191000,36,37.95,9,0.26,1718409527000
57,5,1718691885000,81,13.78,6,0.7,1721939413000
58,8,1718267524000,127,210.14,3,0.63,1720001961000
59,3,1722210157000,27,197.09,9,0.77,1722190236000
60,6,1720872834000,74,268.7,8,0.63,1718180047000
61,1,1719133350000,131,134.16,6,0.05,1719618160000
62,5,1716928588000,4,58.66,9,0.71,1719775759000
63,1,1719935731000,222,231.19,10,0.7,1718359401000
64,10,1721967928000,35,76.58,8,0.86,1718110873000
65,7,1716621690000,200,86.69,9,0.59,1721633230000
66,9,1721185414000,58,41.99,4,0.98,1720191872000
67,8,1718000652000,13,197.34,6,0.12,1718102383000
68,5,1719068997000,173,192.7,9,0.24,1717898460000
69,4,1714980046000,219,154.12,8,0.51,1720520448000
70,7,1716541524000,219,118.34,4,0.71,1721670154000
71,8,1720272858000,56,296.64,6,0.05,1721460525000
72,5,1715658320000,25,135.24,7,0.95,1719613006000
73,6,1716452774000,80,288.12,2,0.86,1717681439000
74,10,1719274220000,110,73.23,7,0.41,1720530216000
75,9,1718535468000,71,117.95,8,0.2,1718690855000
76,10,1719440112000,2,239.16,7,0.53,1719464379000
77,3,1718907947000,163,34.17,6,0.5,1717769343000
78,1,1719860204000,138,79.84,8,0.16,1717373585000
79,5,1716760954000,298,274.67,4,0.21,1721774262000
80,9,1718153348000,30,260.22,5,0.83,1719667197000
81,6,1721109909000,1,132.27,8,0.64,1720677672000
82,9,1721741009000,281,187.19,7,0.01,1719269108000
83,6,1719055867000,189,165.27,2,0.5,1722073194000
84,5,1717863986000,240,160.63,1,0.83,1721455584000
85,4,1714856226000,207,219.42,10,0.31,1719989070000
86,8,1717337859000,34,166.79,4,0.81,1721474199000
87,2,1716551173000,120,96.52,1,0.31,1721906475000
88,6,1716478372000,17,249.28,5,0.59,1719924506000
89,9,1719711311000,56,158.47,3,0.72,1721449269000
90,5,1722338212000,294,82.6,5,0.5,1718348283000
91,5,1716764422000,193,226.19,8,0.35,1721008940000
92,7,1718072611000,179,210.5,3,0.41,1719032584000
93,4,1720116562000,180,151.94,8,0.87,1719116949000
94,3,1715335659000,13,47.22,10,0.12,1718774637000
95,8,1721888543000,5,155.23,10,0.75,1718707307000
96,2,1717550366000,277,280.99,10,0.57,1720667239000
97,10,1716735767000,27,176.49,10,0.39,1719957040000
98,7,1717973924000,178,32.39,10,0.71,1721306075000
99,2,1721507216000,28,59.4,7,0.23,1718483128000
100,5,1717307920000,252,225.49,4,0.88,1718472892000
101,8,1716251847000,217,250.84,9,0.88,1718078089000
102,9,1719019307000,213,217.92,8,0.1,1718443897000
103,9,1721244437000,263,240.19,4,0.93,1718754336000
104,2,1719160900000,14,45.56,5,0.62,1718961510000
105,6,1722253750000,174,48.71,6,0.31,1721749952000
106,8,1720442273000,51,298.65,5,1.0,1718521370000
107,8,1717006327000,181,34.01,7,0.63,1718025651000
108,10,1719556337000,242,46.07,3,0.26,1718249632000
109,6,1714568864000,87,189.95,10,0.32,1718872037000
110,1,1720108234000,101,33.98,10,0.7,1717491587000
111,8,1715125271000,59,61.01,1,0.63,1718709824000
112,10,1717909302000,267,10.74,6,0.93,1721581536000
113,7,1716332946000,131,266.51,5,0.24,1721144295000
114,6,1716159072000,217,99.05,5,0.94,1720582273000
115,2,1718610818000,280,202.5,6,0.63,1719205915000
116,5,1722199885000,51,214.46,1,0.63,1719470115000
117,8,1718847894000,193,66.75,5,0.36,1719292692000
118,3,1717877373000,285,253.92,6,0.8,1718150422000
119,6,1715552998000,185,279.62,10,0.5,1719921897000
120,10,1720044022000,63,198.94,4,0.4,1720059767000
121,7,1716456460000,147,118.13,1,0.22,1717398683000
122,9,1718978323000,169,86.93,6,0.25,1717303608000
123,6,1715540757000,61,221.15,7,0.58,1722116800000
124,7,1719852607000,83,15.17,10,0.6,1722285469000
125,8,1714879241000,199,195.05,4,0.07,1722339547000
126,9,1718370019000,177,216.44,3,0.42,1717884760000
127,6,1718099991000,54,176.91,4,0.61,1720883108000
128,1,1717481509000,14,210.23,5,0.65,1722004163000
129,8,1715085933000,137,78.31,5,0.99,1720480342000
130,8,1720031136000,243,215.94,7,0.06,1719704262000
131,9,1721877447000,123,67.36,1,0.22,1718288996000
132,6,1717588771000,124,81.44,6,0.95,1718175256000
133,4,1718916562000,33,13.05,6,0.19,1719375149000
134,5,1720075805000,255,280.42,10,0.78,1722090967000
135,3,1722208053000,202,176.22,1,0.34,1718537890000
136,3,1718827729000,161,155.51,6,0.05,1722303108000
137,2,1716114185000,290,177.78,10,0.91,1720398633000
138,4,1719546017000,224,66.53,7,0.61,1720381393000
139,6,1717147242000,47,144.75,10,0.14,1722251247000
140,7,1719729327000,298,158.76,10,1.0,1720545631000
141,4,1719313670000,240,162.56,1,0.44,1720696677000
142,1,1720832868000,43,208.29,7,0.29,1718785019000
143,9,1718846259000,201,23.27,7,0.11,1719839489000
144,8,1717474700000,262,113.22,8,0.96,1719744186000
145,8,1715096094000,254,289.31,10,0.57,1719236867000
146,2,1718817155000,264,270.13,2,0.8,1719319033000
147,1,1717603606000,291,164.21,7,0.05,1718646932000
148,1,1722066028000,162,209.24,1,0.96,1721609749000
149,8,1721760849000,228,15.42,2,0.24,1718455895000
150,5,1716956811000,151,115.71,1,0.08,1717894765000
151,3,1717089812000,194,251.89,8,0.68,1717304492000
152,6,1715506617000,95,218.71,10,0.54,1718836391000
153,5,1717867777000,172,191.01,4,0.51,1721717606000
154,3,1715165958000,102,289.03,5,0.52,1720811835000
155,1,1721291318000,33,77.33,5,0.26,1719851308000
156,6,1718484025000,271,67.46,2,0.0,1717611822000
157,10,1722302041000,229,35.77,2,0.87,1720962253000
158,8,1719017057000,33,52.95,3,0.94,1720587741000
159,3,1719928057000,110,36.93,3,0.81,1717726737000
160,6,1717532127000,186,150.32,7,0.44,1720443096000
161,7,1721324158000,179,103.96,2,0.1,1717952600000
162,10,1716852537000,198,158.49,10,0.3,1721311653000
163,9,1715373423000,60,26.8,4,0.8,1721291539000
164,6,1722048804000,157,286.69,6,0.93,1717389293000
165,1,1722306872000,291,123.52,7,0.66,1721088633000
166,6,1719159303000,293,255.14,2,0.86,1721343784000
167,1,1720963842000,49,37.89,8,0.9,1717975937000
168,4,1718740572000,22,292.47,2,0.77,1720738379000
169,9,1720286672000,210,21.76,2,0.34,1720343750000
170,9,1716986716000,10,49.43,8,0.38,1718789317000
171,9,1718736007000,268,49.31,6,0.71,1720233280000
172,3,1714596730000,123,134.04,3,0.92,1718713859000
173,3,1722153580000,172,221.02,6,0.81,1722140555000
174,4,1715087169000,102,231.16,6,0.54,1717890137000
175,8,1719690379000,73,23.24,5,0.88,1721489290000
176,3,1722268157000,288,98.93,3,0.89,1722186175000
177,9,1722351078000,221,92.46,3,0.61,1717459056000
178,3,1715577146000,276,94.01,8,0.02,1717748080000
179,8,1721574151000,145,92.78,10,0.55,1717988713000
180,1,1717909217000,124,121.97,10,0.72,1721475516000
181,2,1720119579000,216,152.31,3,0.96,1718171514000
182,6,1715503568000,93,240.83,6,0.14,1717623321000
183,3,1722015308000,129,168.45,9,0.72,1721188870000
184,10,1719602839000,285,117.74,7,0.2,1721977388000
185,8,1716490296000,141,167.25,10,0.56,1718586094000
186,9,1720338375000,264,156.49,7,0.01,1717556581000
187,3,1716019114000,98,247.58,1,0.33,1722364163000
188,8,1715290350000,172,203.3,10,0.15,1718804032000
189,8,1716926704000,56,157.41,4,0.59,1721748529000
190,10,1721847054000,172,95.11,5,0.16,1717208306000
191,2,1718254487000,44,280.8,8,0.85,1717694032000
192,7,1716375335000,265,66.85,8,0.41,1718363731000
193,5,1716110588000,178,222.68,3,0.92,1721188891000
194,1,1720375897000,200,201.23,3,0.81,1721958137000
195,6,1721077373000,119,176.83,4,0.26,1718709422000
196,1,1720237003000,293,65.44,6,0.34,1717677315000
197,1,1717668680000,21,22.84,2,0.85,1718488234000
198,9,1720770350000,101,260.89,4,0.26,1717595769000
199,7,1718461631000,220,114.68,2,0.48,1718137261000
200,8,1719385909000,185,51.71,1,0.08,1721674227000
201,3,1716170359000,204,184.82,5,0.69,1721500795000
202,6,1717937550000,265,250.63,9,0.22,1717959277000
203,10,1716318892000,47,150.1,6,0.87,1718816841000
204,10,1715167164000,293,272.19,1,0.47,1719304437000
205,1,1719625146000,68,89.77,5,0.97,1718526683000
206,7,1720606327000,54,133.35,8,0.22,1718120191000
207,6,1719579266000,188,260.66,1,0.91,1719738792000
208,3,1717836717000,2,135.34,6,0.87,1721831305000
209,6,1721250273000,22,190.0,7,0.76,1719344655000
210,5,1716496311000,98,176.67,4,0.61,1717562321000
211,2,1716883740000,133,120.0,4,0.85,1719740644000
212,10,1715556437000,236,126.86,9,0.38,1717292439000
213,10,1722211050000,229,224.06,4,0.27,1718138027000
214,9,1720780716000,85,94.27,6,0.34,1721748868000
215,6,1718174876000,235,40.68,2,0.83,1717839951000
216,8,1716292563000,12,278.58,4,0.33,1717509699000
217,8,1715636949000,175,79.57,6,0.72,1722281470000
218,5,1715300562000,52,165.31,1,0.76,1717647375000
219,6,1721254452000,205,64.02,10,0.84,1721557184000
220,8,1721175220000,85,71.68,5,0.75,1721327095000
221,1,1715797821000,249,298.27,8,0.96,1719267433000
222,4,1719537280000,249,261.63,4,0.67,1720139756000
223,8,1720601118000,147,262.21,6,0.85,1717753398000
224,6,1720756804000,76,147.84,2,0.77,1718420440000
225,4,1716674010000,6,184.14,3,0.51,1721814288000
226,7,1714928934000,279,214.29,8,0.3,1718265647000
227,3,1721619051000,252,111.42,5,0.36,1718171103000
228,9,1717348057000,32,47.04,1,0.8,1721146651000
229,5,1714667200000,153,244.24,7,0.36,1717429132000
230,10,1719496504000,199,53.4,6,0.37,1719151858000
231,8,1720235957000,45,264.15,3,0.28,1719282305000
232,1,1716635540000,166,146.52,9,0.81,1721382371000
233,6,1716542448000,171,138.74,4,0.36,1717216632000
234,3,1720454840000,161,36.63,2,0.67,1721391505000
235,9,1719992095000,72,31.74,4,0.26,1718036051000
236,2,1714906672000,279,184.46,7,0.94,1722101915000
237,5,1720270824000,251,113.06,6,0.73,1722174953000
238,8,1719746509000,236,65.47,7,0.37,1718147023000
239,6,1721338162000,4,19.4,8,0.34,1717518660000
240,8,1715133270000,143,78.64,5,0.53,1721846075000
241,5,1716808221000,296,206.93,7,0.08,1717634363000
242,1,1720785688000,91,273.73,5,0.16,1721476601000
243,9,1717968265000,233,67.09,4,0.81,1717385971000
244,2,1717631681000,92,150.02,3,0.97,1720163753000
245,1,1720719244000,234,119.21,6,0.48,1718995598000
246,8,1721271049000,39,261.58,8,0.58,1718806771000
247,10,1719792985000,221,82.77,5,0.63,1718386090000
248,4,1721251297000,255,47.32,9,0.79,1721554009000
249,1,1722255025000,171,89.1,3,0.01,1718919016000
250,2,1718661730000,256,282.99,6,0.04,1717544766000
251,6,1722016686000,186,57.35,3,0.16,1721473742000
252,3,1719207724000,183,206.92,6,0.78,1720141089000
253,10,1722329758000,134,128.18,1,0.75,1720019488000
254,7,1718614196000,9,209.45,7,0.61,1719676238000
255,5,1714849726000,53,205.3,4,0.53,1719296369000
256,3,1718334274000,216,88.07,8,0.22,1718701699000
257,10,1721691274000,287,61.61,8,0.7,1721231130000
258,10,1716542048000,269,124.19,10,0.72,1718645056000
259,1,1715514982000,46,180.32,7,0.9,1718597694000
260,7,1716711289000,236,29.03,4,0.96,1721867226000
261,1,1721291992000,65,115.87,4,0.6,1718727646000
262,10,1718635822000,279,24.24,8,0.66,1718372474000
263,1,1722045936000,208,207.63,3,0.79,1719062922000
264,5,1721590597000,104,282.91,4,0.75,1721607316000
265,9,1721122061000,113,245.69,6,0.83,1721409039000
266,6,1716993523000,235,62.3,7,0.79,1718580752000
267,4,1719181853000,64,75.09,7,0.52,1720784378000
268,5,1717499381000,103,104.22,6,0.91,1722136405000
269,7,1714552727000,106,153.54,8,0.83,1721377591000
270,3,1715549152000,26,42.09,9,0.02,1720014025000
271,6,1716892221000,237,116.98,4,0.41,1720763157000
272,3,1720015138000,11,160.06,8,0.32,1718771236000
273,4,1718905175000,25,22.39,9,0.41,1720598600000
274,6,1716559056000,286,109.87,5,0.18,1717370847000
275,9,1716509388000,252,191.37,5,0.47,1718405066000
276,6,1716773605000,82,40.5,3,0.24,1720730639000
277,10,1718592843000,112,49.26,6,0.08,1721069176000
278,5,1721700007000,51,230.64,10,0.61,1720929534000
279,6,1716231851000,128,218.41,8,0.83,1717988245000
280,2,1716948485000,101,98.31,6,0.81,1721770112000
281,10,1715316034000,174,29.24,6,0.03,1721829358000
282,1,1718926399000,156,217.63,10,0.37,1718028306000
283,7,1720368276000,263,115.64,9,0.73,1720703254000
284,4,1717628480000,23,258.06,4,0.41,1718141994000
285,9,1719696292000,269,17.17,4,0.32,1719720030000
286,5,1715416437000,205,35.99,10,0.29,1720734444000
287,2,1715530105000,98,224.3,9,0.84,1721468029000
288,4,1716234896000,84,221.1,5,0.38,1719938604000
289,6,1721248452000,9,32.07,4,0.65,1719381470000
290,2,1718041894000,66,275.88,4,0.38,1721463421000
291,2,1720315799000,110,280.92,6,0.42,1722329462000
292,1,1717699326000,175,180.1,3,0.94,1721583839000
293,1,1720692429000,172,191.93,7,0.45,1719119477000
294,2,1714630249000,206,80.57,6,0.79,1718709822000
295,4,1717029515000,77,196.77,7,0.37,1718812832000
296,8,1718959776000,287,16.71,7,0.81,1721604576000
297,9,1721821163000,298,291.21,9,0.72,1717668462000
298,2,1721555433000,127,253.26,3,0.42,1719973084000
299,1,1718012094000,212,99.05,5,0.33,1721476727000
300,3,1717978848000,43,9.45,8,0.82,1718059522000
301,8,1720505458000,46,235.15,2,0.05,1718091088000
302,6,1719421722000,10,36.5,5,0.04,1718671292000
303,9,1721760094000,103,34.58,4,0.81,1720705716000
304,6,1717667941000,51,29.19,4,0.52,1718134874000
305,4,1717870564000,226,248.77,9,0.08,1721081551000
306,7,1719818200000,222,194.21,7,0.0,1719960067000
307,9,1715858577000,134,237.32,3,0.86,1719171039000
308,8,1719060467000,270,66.96,10,0.49,1720072158000
309,8,1716344111000,203,240.36,7,0.52,1718320264000
310,8,1716818067000,116,157.74,1,0.44,1717270453000
311,5,1721208005000,255,13.17,3,0.15,1721603653000
312,4,1715523944000,248,67.92,10,0.41,1722079850000
313,1,1720813389000,198,85.4,7,0.8,1721413516000
314,5,1720274482000,300,143.56,10,0.18,1720170719000
315,3,1722031003000,248,232.2,7,0.5,1722013295000
316,3,1718068878000,260,256.45,2,0.53,1718690534000
317,6,1717061090000,196,57.3,5,0.13,1718995484000
318,5,1715847544000,99,267.43,4,0.24,1718837374000
319,3,1721321246000,38,182.6,2,0.26,1718847723000
320,7,1714713150000,175,155.77,6,0.75,1719390597000
321,2,1716082675000,15,222.37,8,0.59,1717597387000
322,7,1716103094000,238,20.41,3,0.23,1720718030000
323,10,1719015485000,134,73.32,4,0.53,1718083594000
324,7,1714573617000,137,232.13,5,0.77,1717368221000
325,10,1717194901000,8,244.95,3,0.2,1719061560000
326,8,1715615303000,134,252.64,3,0.1,1718976295000
327,7,1717422944000,181,254.9,3,0.71,1720923525000
328,7,1720056397000,56,154.79,1,0.32,1722311703000
329,9,1722259521000,228,179.02,2,0.3,1720516259000
330,4,1720862810000,206,17.83,7,0.11,1718902105000
331,4,1722009691000,241,244.84,3,0.71,1721175690000
332,7,1722218979000,274,66.03,2,0.86,1721797866000
333,6,1714894193000,229,299.92,7,0.05,1719701763000
334,3,1721538833000,231,171.48,3,0.6,1721197637000
335,8,1714994523000,2,163.49,4,0.53,1722362295000
336,9,1720575791000,245,79.06,4,0.32,1721688588000
337,6,1714745656000,21,274.43,6,0.82,1720545655000
338,7,1716464021000,271,272.96,9,0.57,1719986257000
339,1,1714996733000,36,162.99,9,0.32,1722293514000
340,1,1718652592000,109,175.5,10,0.63,1720156996000
341,1,1715415295000,119,109.7,7,0.26,1718956970000
342,8,1716191364000,224,110.66,3,0.18,1720800276000
343,10,1716349093000,275,40.29,5,0.51,1719788893000
344,3,1721175982000,199,295.17,8,0.94,1718447114000
345,4,1718812806000,218,285.11,4,0.43,1719158428000
346,1,1720899176000,205,157.06,9,0.99,1718380014000
347,6,1716008153000,89,234.94,9,0.14,1718669463000
348,6,1715358767000,46,138.95,7,0.72,1718965012000
349,3,1717122996000,195,16.38,8,0.61,1719746416000
350,6,1715836547000,143,98.63,1,0.23,1721347375000
351,10,1719249210000,98,283.61,7,0.65,1717454940000
352,9,1714561143000,7,15.01,4,0.41,1721227112000
353,1,1722316857000,89,49.52,3,0.26,1719486426000
354,4,1717745630000,85,97.76,3,0.04,1719509254000
355,3,1716774180000,185,39.25,4,0.94,1719387946000
356,10,1718267589000,57,115.48,2,0.08,1720301469000
357,6,1719319972000,222,99.74,4,0.72,1718535545000
358,3,1721650676000,40,158.11,2,0.81,1718132411000
359,4,1721461901000,291,167.56,8,0.17,1720074228000
360,3,1715241365000,4,50.84,1,0.27,1718116637000
361,1,1718276191000,232,30.63,10,0.11,1721747316000
362,5,1720274453000,263,20.62,6,0.93,1719009658000
363,4,1722007002000,112,299.07,2,0.25,1720488441000
364,7,1719572420000,45,131.51,4,0.19,1718282904000
365,6,1716283990000,280,115.53,7,0.67,1722235629000
366,2,1721258361000,163,254.92,1,0.29,1720748940000
367,3,1717037019000,49,150.1,6,0.62,1719428552000
368,9,1721792903000,159,34.24,6,0.88,1720161656000
369,8,1717279777000,176,253.07,2,0.89,1720910853000
370,1,1719752039000,155,227.82,3,0.93,1718845912000
371,6,1721921901000,201,74.42,9,0.95,1718973393000
372,8,1718554558000,89,282.18,7,0.9,1721513447000
373,9,1718414601000,128,285.46,2,0.26,1722073744000
374,2,1716699187000,233,215.7,3,0.89,1721046256000
375,6,1720612524000,76,234.05,2,0.56,1720726307000
376,1,1715185656000,6,55.52,4,0.97,1717745021000
377,7,1715611912000,260,95.99,7,0.81,1720032722000
378,1,1721418344000,296,114.76,9,0.59,1720777409000
379,9,1717955871000,125,135.04,9,0.27,1720730823000
380,4,1714965548000,257,151.69,4,0.15,1718999208000
381,3,1714689071000,281,248.93,3,0.82,1722301488000
382,10,1717505612000,141,145.91,9,0.43,1717898362000
383,4,1719965313000,52,137.7,1,0.27,1720046680000
384,2,1716191915000,111,268.12,7,0.23,1718038447000
385,5,1715752301000,53,216.16,5,0.98,1720022591000
386,3,1721582150000,43,11.04,10,0.68,1720081356000
387,3,1715573633000,98,58.71,6,0.58,1721310263000
388,3,1717457969000,200,230.71,2,0.94,1721860550000
389,1,1715482552000,29,197.78,3,0.3,1718164134000
390,1,1717142769000,277,38.91,10,0.29,1721110524000
391,2,1715535889000,250,67.69,5,0.5,1721376411000
392,3,1719187882000,257,289.38,1,0.03,1718203912000
393,9,1715504891000,13,271.49,9,0.58,1722318623000
394,10,1720758584000,37,125.14,6,0.25,1717882263000
395,8,1719466495000,285,205.66,7,0.44,1720438228000
396,4,1717678849000,170,228.82,10,0.98,1719906886000
397,1,1721203355000,258,129.95,4,0.43,1719719613000
398,7,1721481876000,239,98.11,9,0.53,1722078462000
399,1,1715774571000,187,111.84,4,0.42,1721452364000
400,4,1720945101000,230,142.91,4,0.09,1719638533000
401,9,1716664381000,48,125.93,9,0.85,1720826143000
402,5,1718248946000,102,199.2,4,0.12,1720805175000
403,6,1717959607000,93,278.37,2,0.88,1720318086000
404,6,1721417097000,235,64.33,5,0.93,1720225508000
405,8,1715143254000,2,242.39,1,0.96,1721246939000
406,1,1722132342000,219,108.93,8,0.63,1721441035000
407,5,1716720884000,167,185.51,6,0.73,1719160900000
408,9,1722016520000,192,56.4,6,0.56,1721981625000
409,5,1719837520000,67,221.83,10,0.82,1719510905000
410,3,1715273264000,124,35.45,8,0.36,1720201988000
411,6,1719161704000,28,247.21,7,0.49,1721627562000
412,2,1721684052000,73,153.2,2,0.58,1721073444000
413,5,1717629212000,81,140.24,2,0.96,1718460608000
414,1,1717982058000,56,76.89,7,0.02,1717800397000
415,2,1720599677000,202,244.17,8,0.56,1720571894000
416,8,1715151653000,228,126.79,2,0.53,1721067122000
417,3,1721494693000,194,49.03,7,0.68,1718583943000
418,4,1720814828000,14,160.22,7,0.99,1717710149000
419,8,1715757143000,180,250.09,5,0.04,1722246145000
420,1,1722353888000,93,271.27,4,0.37,1722083598000
421,3,1719222258000,239,151.25,2,0.31,1720445582000
422,2,1715003474000,279,43.72,10,0.36,1721692901000
423,9,1715861806000,216,298.9,1,0.97,1720329191000
424,1,1720243788000,142,128.9,7,0.71,1717878532000
425,4,1720932403000,79,221.69,10,0.86,1722191888000
426,9,1719422228000,182,153.65,10,0.16,1720232495000
427,7,1720282213000,178,25.94,2,0.25,1720192315000
428,5,1722255979000,91,33.55,6,0.56,1717225278000
429,4,1717316339000,73,175.59,10,0.47,1719758236000
430,6,1716972033000,115,78.22,7,0.59,1718855175000
431,4,1721731605000,179,175.41,5,0.5,1718036840000
432,1,1716722920000,62,210.51,10,0.11,1721800539000
433,5,1716108915000,220,228.61,7,0.62,1718286972000
434,3,1714607662000,241,245.74,5,0.09,1722114689000
435,2,1714734132000,161,28.51,10,0.23,1717509112000
436,4,1718483209000,238,85.44,5,0.43,1720662599000
437,8,1720814613000,73,94.04,4,0.01,1718282548000
438,8,1721861777000,73,95.43,7,0.66,1719322484000
439,2,1715641487000,169,258.18,8,0.46,1718249289000
440,3,1716468716000,189,225.51,4,0.61,1719420440000
441,3,1720633187000,170,189.74,3,0.1,1720381435000
442,8,1719307295000,25,219.59,2,0.6,1719566895000
443,7,1721525047000,82,55.27,10,0.92,1718094588000
444,7,1719540434000,161,167.01,8,0.46,1721772455000
445,7,1718820447000,186,205.4,1,0.37,1719600627000
446,10,1715002532000,296,206.49,8,0.64,1720234655000
447,2,1721563656000,119,149.13,1,0.52,1719442226000
448,2,1715789256000,66,237.28,2,0.27,1717788529000
449,3,1715349008000,32,209.79,5,0.9,1721789308000
450,5,1720300398000,228,163.38,5,0.54,1722377674000
451,5,1721863640000,36,263.28,10,0.19,1721832656000
452,9,1715958054000,86,14.1,5,0.01,1722093328000
453,7,1719227333000,147,23.19,2,0.31,1721332604000
454,8,1718659081000,82,135.31,9,0.21,1722086357000
455,10,1717414807000,30,118.44,5,0.78,1719817914000
456,10,1722357600000,54,33.17,1,0.94,1717320759000
457,6,1719759406000,225,229.27,2,0.73,1720664998000
458,4,1722131025000,1,90.86,9,0.63,1720439123000
459,9,1720321636000,225,209.08,1,0.06,1720918264000
460,9,1716980092000,114,183.53,10,0.86,1719205706000
461,9,1717159534000,213,9.51,10,0.5,1719192334000
462,9,1716589764000,216,16.15,2,0.91,1722088477000
463,2,1716000790000,231,164.22,10,0.97,1721662157000
464,6,1715053958000,45,59.71,8,0.93,1717810042000
465,7,1717971473000,284,177.08,6,0.81,1720664525000
466,5,1720434778000,11,243.65,6,0.91,1720124567000
467,1,1721864213000,146,207.65,3,0.35,1719138216000
468,3,1714542284000,214,180.78,9,0.88,1721079520000
469,6,1719119746000,36,47.17,1,0.5,1718775318000
470,4,1718356418000,64,197.89,10,0.63,1719958427000
471,6,1715089709000,43,163.51,3,0.21,1718406699000
472,3,1721678545000,265,99.05,3,0.94,1721683212000
473,5,1717788418000,257,256.47,8,0.64,1722106177000
474,4,1721002884000,107,147.93,4,0.75,1719761630000
475,2,1719165040000,164,297.7,9,0.72,1720817707000
476,10,1715905596000,59,278.03,3,0.8,1721115332000
477,7,1722169985000,15,295.66,10,0.87,1720268647000
478,8,1714582031000,200,11.81,1,0.13,1720650179000
479,3,1719106055000,58,263.41,2,0.26,1718197495000
480,2,1718988257000,155,115.92,9,0.04,1717378273000
481,5,1720591007000,235,112.12,8,0.44,1718722075000
482,1,1715939611000,52,18.47,6,0.7,1718285266000
483,2,1717560216000,129,216.01,7,0.7,1718681969000
484,10,1720132991000,28,222.23,5,0.37,1717845276000
485,8,1714894716000,251,60.97,4,0.77,1719659588000
486,3,1720263515000,114,161.9,8,0.98,1719731965000
487,5,1719199872000,43,239.72,1,0.73,1719031234000
488,4,1715634805000,89,125.2,5,0.78,1717336092000
489,2,1721325828000,51,135.24,2,0.33,1718913960000
490,7,1720405457000,234,159.14,2,0.2,1718262156000
491,6,1717333933000,37,220.9,4,0.88,1717626822000
492,6,1717312420000,100,299.07,5,0.8,1721276341000
493,3,1719875878000,38,269.73,2,0.83,1719942857000
494,10,1717212032000,156,144.36,1,0.2,1718171129000
495,6,1719726910000,68,111.17,7,0.83,1717753661000
496,1,1721200607000,107,246.39,2,0.06,1717310099000
